gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_tx,out_tx,in_kzt,out_kzt,pass_through,role_label,rank
100000003886323100,peripheral,0.5,0,0.8111654804270463,"периферия, признаков роли не выявлено: входящих 2, исходящих 1, получено 78,168 ₸ (предварительно)",1,False,2,1,6,1,78168.0,7650.0,0.09786613447958244,"периферия, признаков роли не выявлено",410
100000003888197100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 83,167 ₸ (предварительно)",3,False,1,0,1,0,83167.0,0.0,0.0,конечный получатель в пределах выгрузки,1486
100000003888271100,peripheral,0.5,5,0.8111654804270463,"периферия, признаков роли не выявлено: входящих 1, исходящих 2, получено 12,177 ₸ (предварительно)",1,False,1,2,2,3,12177.0,25590.0,2.10150283321015,"периферия, признаков роли не выявлено",411
100000003888527100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 30,000 ₸ (предварительно)",3,False,1,0,1,0,30000.0,0.0,0.0,конечный получатель в пределах выгрузки,1487
100000003896956100,peripheral,0.5,0,0.6983985765124555,"периферия, признаков роли не выявлено: входящих 1, исходящих 1, получено 10,000 ₸ (предварительно)",3,False,1,1,1,2,10000.0,27000.0,2.7,"периферия, признаков роли не выявлено",678
100000003899325100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 50,120 ₸ (предварительно)",3,False,1,0,1,0,50120.0,0.0,0.0,конечный получатель в пределах выгрузки,1488
100000003899899100,peripheral,0.5,0,0.8111654804270463,"периферия, признаков роли не выявлено: входящих 2, исходящих 1, получено 218,500 ₸ (предварительно)",3,False,2,1,5,1,218500.0,10000.0,0.04576659038901602,"периферия, признаков роли не выявлено",412
100000003900547100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 23,700 ₸ (предварительно)",1,False,1,0,1,0,23700.0,0.0,0.0,конечный получатель в пределах выгрузки,1489
100000003904497100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 10,000 ₸ (предварительно)",4,False,1,0,1,0,10000.0,0.0,0.0,"периферия, признаков роли не выявлено",1490
100000003917461100,peripheral,0.5,0,0.8111654804270463,"периферия, признаков роли не выявлено: входящих 1, исходящих 2, получено 10,000 ₸ (предварительно)",3,False,1,2,1,5,10000.0,140000.0,14.0,"периферия, признаков роли не выявлено",413
100000003920950100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 323,290 ₸ (предварительно)",3,False,1,0,1,0,323290.0,0.0,0.0,конечный получатель в пределах выгрузки,1491
100000003922499100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 50,000 ₸ (предварительно)",2,False,1,0,1,0,50000.0,0.0,0.0,конечный получатель в пределах выгрузки,1492
100000003923946100,peripheral,0.5,0,0.900355871886121,"периферия, признаков роли не выявлено: входящих 1, исходящих 4, получено 282,000 ₸ (предварительно)",1,False,1,4,3,4,282000.0,675000.0,2.393617021276596,"периферия, признаков роли не выявлено",224
100000003927792100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 13,067 ₸ (предварительно)",2,False,1,0,1,0,13067.0,0.0,0.0,конечный получатель в пределах выгрузки,1493
100000003934614100,peripheral,0.5,0,0.8111654804270463,"периферия, признаков роли не выявлено: входящих 2, исходящих 1, получено 17,000 ₸ (предварительно)",3,False,2,1,2,2,17000.0,11500.0,0.6764705882352942,"периферия, признаков роли не выявлено",414
100000003942602100,transit,0.5,1,0.6983985765124555,"признаки транзитного счёта: входящих 1, исходящих 1, получено 30,000 ₸ (предварительно)",1,False,1,1,1,1,30000.0,30000.0,1.0,признаки транзитного счёта,679
100000003943247100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 40,000 ₸ (предварительно)",3,False,1,0,1,0,40000.0,0.0,0.0,конечный получатель в пределах выгрузки,1494
100000003943483100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 10,000 ₸ (предварительно)",2,False,1,0,1,0,10000.0,0.0,0.0,конечный получатель в пределах выгрузки,1495
100000003946524100,transit,0.5,0,0.8698843416370107,"признаки транзитного счёта: входящих 2, исходящих 2, получено 133,757 ₸ (предварительно)",1,False,2,2,2,2,133757.0,144750.0,1.0821863528637754,признаки транзитного счёта,293
100000003950749100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 7,000 ₸ (предварительно)",4,False,1,0,1,0,7000.0,0.0,0.0,"периферия, признаков роли не выявлено",1496
100000003951827100,peripheral,0.5,0,0.8111654804270463,"периферия, признаков роли не выявлено: входящих 1, исходящих 2, получено 9,000 ₸ (предварительно)",3,False,1,2,1,2,9000.0,17000.0,1.8888888888888888,"периферия, признаков роли не выявлено",415
100000003962994100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 10,000 ₸ (предварительно)",3,False,1,0,1,0,10000.0,0.0,0.0,конечный получатель в пределах выгрузки,1497
100000003964910100,terminal,0.5,0,0.6983985765124555,"конечный получатель в пределах выгрузки: входящих 2, исходящих 0, получено 1,000,000 ₸ (предварительно)",3,False,2,0,2,0,1000000.0,0.0,0.0,конечный получатель в пределах выгрузки,680
100000003968044100,peripheral,0.5,0,0.8698843416370107,"периферия, признаков роли не выявлено: входящих 1, исходящих 3, получено 40,000 ₸ (предварительно)",3,False,1,3,1,4,40000.0,311000.0,7.775,"периферия, признаков роли не выявлено",294
100000003970394100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 85,000 ₸ (предварительно)",1,False,1,0,1,0,85000.0,0.0,0.0,конечный получатель в пределах выгрузки,1498
100000003971049100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 55,900 ₸ (предварительно)",2,False,1,0,7,0,55900.0,0.0,0.0,конечный получатель в пределах выгрузки,1499
100000003975102100,peripheral,0.5,0,0.8111654804270463,"периферия, признаков роли не выявлено: входящих 1, исходящих 2, получено 25,650 ₸ (предварительно)",0,True,1,2,1,2,25650.0,88500.0,3.4502923976608186,"периферия, признаков роли не выявлено",416
100000003977183100,peripheral,0.5,0,0.922153024911032,"периферия, признаков роли не выявлено: входящих 2, исходящих 4, получено 123,800 ₸ (предварительно)",0,True,2,4,2,6,123800.0,766000.0,6.187399030694669,"периферия, признаков роли не выявлено",173
100000003980083100,terminal,0.5,14,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 30,000 ₸ (предварительно)",1,False,1,0,1,0,30000.0,0.0,0.0,конечный получатель в пределах выгрузки,1500
100000003985389100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 422,698 ₸ (предварительно)",4,False,1,0,16,0,422698.0,0.0,0.0,"периферия, признаков роли не выявлено",1501
100000003986141100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 5,286 ₸ (предварительно)",3,False,1,0,1,0,5286.32,0.0,0.0,конечный получатель в пределах выгрузки,1502
100000003988112100,peripheral,0.5,0,0.6983985765124555,"периферия, признаков роли не выявлено: входящих 1, исходящих 1, получено 92,000 ₸ (предварительно)",2,False,1,1,2,5,92000.0,64000.0,0.6956521739130435,"периферия, признаков роли не выявлено",681
100000003989033100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 373,400 ₸ (предварительно)",4,False,1,0,13,0,373400.0,0.0,0.0,"периферия, признаков роли не выявлено",1503
100000003996562100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 7,700 ₸ (предварительно)",3,False,1,0,1,0,7700.0,0.0,0.0,конечный получатель в пределах выгрузки,1504
100000004004621100,terminal,0.5,0,0.8111654804270463,"конечный получатель в пределах выгрузки: входящих 3, исходящих 0, получено 75,389 ₸ (предварительно)",1,False,3,0,3,0,75389.0,0.0,0.0,конечный получатель в пределах выгрузки,417
100000004005964100,peripheral,0.5,2,0.922153024911032,"периферия, признаков роли не выявлено: входящих 3, исходящих 3, получено 97,900 ₸ (предварительно)",1,False,3,3,9,5,97900.0,72000.0,0.7354443309499489,"периферия, признаков роли не выявлено",174
100000004006327100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 300,000 ₸ (предварительно)",4,False,1,0,3,0,300000.0,0.0,0.0,"периферия, признаков роли не выявлено",1505
100000004007116100,peripheral,0.5,2,0.9377224199288257,"периферия, признаков роли не выявлено: входящих 3, исходящих 4, получено 764,704 ₸ (предварительно)",0,True,3,4,24,6,764704.0,148000.0,0.19353893794200108,"периферия, признаков роли не выявлено",137
100000004007197100,terminal,0.5,2,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 10,048 ₸ (предварительно)",3,False,1,0,1,0,10048.0,0.0,0.0,конечный получатель в пределах выгрузки,1506
100000004013952100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 5,500 ₸ (предварительно)",4,False,1,0,1,0,5500.0,0.0,0.0,"периферия, признаков роли не выявлено",1507
100000004015047100,consolidator,0.5,0,0.9621886120996441,"признаки точки консолидации: входящих 9, исходящих 1, получено 919,104 ₸ (предварительно)",1,False,9,1,18,7,919104.0,69195.0,0.07528527783580531,признаки точки консолидации,82
100000004017410100,peripheral,0.5,0,0.9377224199288257,"периферия, признаков роли не выявлено: входящих 2, исходящих 5, получено 193,650 ₸ (предварительно)",3,False,2,5,6,11,193650.0,1330915.0,6.872785954040795,"периферия, признаков роли не выявлено",138
100000004019056100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 50,000 ₸ (предварительно)",4,False,1,0,1,0,50000.0,0.0,0.0,"периферия, признаков роли не выявлено",1508
100000004019124100,terminal,0.5,0,0.8111654804270463,"конечный получатель в пределах выгрузки: входящих 3, исходящих 0, получено 193,000 ₸ (предварительно)",0,True,3,0,3,0,193000.0,0.0,0.0,конечный получатель в пределах выгрузки,418
100000004021459100,peripheral,0.5,20,0.004448398576512456,"периферия, признаков роли не выявлено: входящих 0, исходящих 0, получено 0 ₸ (предварительно)",0,True,0,0,0,0,0.0,0.0,,"периферия, признаков роли не выявлено",2234
100000004030553100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 70,000 ₸ (предварительно)",4,False,1,0,1,0,70000.0,0.0,0.0,"периферия, признаков роли не выявлено",1509
100000004035925100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 1,111,588 ₸ (предварительно)",4,False,1,0,2,0,1111588.0,0.0,0.0,"периферия, признаков роли не выявлено",1510
100000004041163100,peripheral,0.5,0,0.8111654804270463,"периферия, признаков роли не выявлено: входящих 1, исходящих 2, получено 50,000 ₸ (предварительно)",0,True,1,2,1,6,50000.0,866000.0,17.32,"периферия, признаков роли не выявлено",419
100000004041294100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 17,800 ₸ (предварительно)",4,False,1,0,2,0,17800.0,0.0,0.0,"периферия, признаков роли не выявлено",1511
100000004047887100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 30,000 ₸ (предварительно)",4,False,1,0,1,0,30000.0,0.0,0.0,"периферия, признаков роли не выявлено",1512
100000004049912100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 10,000 ₸ (предварительно)",4,False,1,0,1,0,10000.0,0.0,0.0,"периферия, признаков роли не выявлено",1513
100000004058740100,terminal,0.5,1,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 30,000 ₸ (предварительно)",1,False,1,0,1,0,30000.0,0.0,0.0,конечный получатель в пределах выгрузки,1514
100000004064431100,peripheral,0.5,2,0.6983985765124555,"периферия, признаков роли не выявлено: входящих 1, исходящих 1, получено 26,000 ₸ (предварительно)",3,False,1,1,1,1,26000.0,10000.0,0.38461538461538464,"периферия, признаков роли не выявлено",682
100000004066370100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 65,000 ₸ (предварительно)",4,False,1,0,2,0,65000.0,0.0,0.0,"периферия, признаков роли не выявлено",1515
100000004066647100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 51,000 ₸ (предварительно)",3,False,1,0,1,0,51000.0,0.0,0.0,конечный получатель в пределах выгрузки,1516
100000004070318100,distributor,0.5,0,0.9879893238434164,"признаки веерного распределения: входящих 4, исходящих 19, получено 207,247 ₸ (предварительно)",1,False,4,19,6,37,207246.55,551860.0,2.662818753798314,признаки веерного распределения,27
100000004070530100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 20,000 ₸ (предварительно)",4,False,1,0,1,0,20000.0,0.0,0.0,"периферия, признаков роли не выявлено",1517
100000004071070100,peripheral,0.5,0,0.8111654804270463,"периферия, признаков роли не выявлено: входящих 2, исходящих 1, получено 41,000 ₸ (предварительно)",2,False,2,1,5,1,41000.0,6000.0,0.14634146341463414,"периферия, признаков роли не выявлено",420
100000004071080100,consolidator,0.5,0,0.9675266903914591,"признаки точки консолидации: входящих 9, исходящих 2, получено 238,600 ₸ (предварительно)",1,False,9,2,16,5,238600.0,46500.0,0.19488683989941324,признаки точки консолидации,72
100000004071444100,peripheral,0.5,0,0.6983985765124555,"периферия, признаков роли не выявлено: входящих 1, исходящих 1, получено 247,350 ₸ (предварительно)",3,False,1,1,1,1,247350.0,100000.0,0.40428542551041036,"периферия, признаков роли не выявлено",683
100000004076740100,peripheral,0.5,0,0.957517793594306,"периферия, признаков роли не выявлено: входящих 3, исходящих 6, получено 93,250 ₸ (предварительно)",1,False,3,6,5,10,93250.0,125000.0,1.3404825737265416,"периферия, признаков роли не выявлено",98
100000004077081100,peripheral,0.5,0,0.900355871886121,"периферия, признаков роли не выявлено: входящих 1, исходящих 4, получено 140,000 ₸ (предварительно)",3,False,1,4,1,6,140000.0,615000.0,4.392857142857143,"периферия, признаков роли не выявлено",225
100000004094958100,transit,0.5,7,0.6983985765124555,"признаки транзитного счёта: входящих 1, исходящих 1, получено 39,000 ₸ (предварительно)",1,False,1,1,1,1,39000.0,40000.0,1.0256410256410255,признаки транзитного счёта,684
100000004096559100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 46,200 ₸ (предварительно)",3,False,1,0,1,0,46200.0,0.0,0.0,конечный получатель в пределах выгрузки,1518
100000004097972100,peripheral,0.5,0,0.8111654804270463,"периферия, признаков роли не выявлено: входящих 1, исходящих 2, получено 118,878 ₸ (предварительно)",3,False,1,2,1,2,118878.0,10000.0,0.0841198539679335,"периферия, признаков роли не выявлено",421
100000004099450100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 31,000 ₸ (предварительно)",3,False,1,0,1,0,31000.0,0.0,0.0,конечный получатель в пределах выгрузки,1519
100000004105288100,terminal,0.5,0,0.6983985765124555,"конечный получатель в пределах выгрузки: входящих 2, исходящих 0, получено 215,000 ₸ (предварительно)",1,False,2,0,2,0,215000.0,0.0,0.0,конечный получатель в пределах выгрузки,685
100000004107228100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 5,000 ₸ (предварительно)",4,False,1,0,1,0,5000.0,0.0,0.0,"периферия, признаков роли не выявлено",1520
100000004114962100,terminal,0.5,0,0.6983985765124555,"конечный получатель в пределах выгрузки: входящих 2, исходящих 0, получено 165,000 ₸ (предварительно)",3,False,2,0,2,0,165000.0,0.0,0.0,конечный получатель в пределах выгрузки,686
100000004130144100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 200,000 ₸ (предварительно)",1,False,1,0,1,0,200000.0,0.0,0.0,конечный получатель в пределах выгрузки,1521
100000004134060100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 88,179 ₸ (предварительно)",2,False,1,0,1,0,88179.0,0.0,0.0,конечный получатель в пределах выгрузки,1522
100000004135268100,transit,0.5,8,0.900355871886121,"признаки транзитного счёта: входящих 2, исходящих 3, получено 1,239,000 ₸ (предварительно)",1,False,2,3,3,4,1239000.0,1000200.0,0.8072639225181598,признаки транзитного счёта,226
100000004140487100,distributor,0.5,0,0.9675266903914591,"признаки веерного распределения: входящих 1, исходящих 10, получено 24,510 ₸ (предварительно)",3,False,1,10,1,19,24510.0,262600.0,10.713994288045695,признаки веерного распределения,73
100000004140994100,terminal,0.5,1,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 18,650 ₸ (предварительно)",3,False,1,0,1,0,18650.0,0.0,0.0,конечный получатель в пределах выгрузки,1523
100000004144536100,terminal,0.5,2,0.8698843416370107,"конечный получатель в пределах выгрузки: входящих 4, исходящих 0, получено 168,000 ₸ (предварительно)",1,False,4,0,6,0,168000.0,0.0,0.0,конечный получатель в пределах выгрузки,295
100000004150593100,distributor,0.5,0,0.9713078291814946,"признаки веерного распределения: входящих 1, исходящих 11, получено 57,000 ₸ (предварительно)",2,False,1,11,2,16,57000.0,871165.0,15.28359649122807,признаки веерного распределения,65
100000004156082100,consolidator,0.5,0,0.9908807829181495,"признаки точки консолидации: входящих 5, исходящих 26, получено 377,366 ₸ (предварительно)",1,False,5,26,7,29,377366.11,2319556.0,6.146699288921308,признаки точки консолидации,21
100000004158362100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 12,000 ₸ (предварительно)",2,False,1,0,1,0,12000.0,0.0,0.0,конечный получатель в пределах выгрузки,1524
100000004159526100,peripheral,0.5,0,0.9497330960854092,"периферия, признаков роли не выявлено: входящих 4, исходящих 4, получено 275,037 ₸ (предварительно)",1,False,4,4,4,6,275037.0,68000.0,0.24723946232688693,"периферия, признаков роли не выявлено",108
100000004160650100,distributor,0.5,2,0.9713078291814946,"признаки веерного распределения: входящих 2, исходящих 10, получено 75,100 ₸ (предварительно)",2,False,2,10,4,40,75100.0,1489827.0,19.83790945406125,признаки веерного распределения,66
100000004167082100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 13,300 ₸ (предварительно)",4,False,1,0,1,0,13300.0,0.0,0.0,"периферия, признаков роли не выявлено",1525
100000004174835100,peripheral,0.5,21,0.004448398576512456,"периферия, признаков роли не выявлено: входящих 0, исходящих 0, получено 0 ₸ (предварительно)",0,True,0,0,0,0,0.0,0.0,,"периферия, признаков роли не выявлено",2235
100000004177936100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 10,000 ₸ (предварительно)",4,False,1,0,1,0,10000.0,0.0,0.0,"периферия, признаков роли не выявлено",1526
100000004180097100,peripheral,0.5,0,0.922153024911032,"периферия, признаков роли не выявлено: входящих 3, исходящих 3, получено 104,854 ₸ (предварительно)",1,False,3,3,5,7,104854.0,47800.0,0.4558719743643542,"периферия, признаков роли не выявлено",175
100000004183610100,peripheral,0.5,0,0.6983985765124555,"периферия, признаков роли не выявлено: входящих 1, исходящих 1, получено 22,000 ₸ (предварительно)",3,False,1,1,1,3,22000.0,915000.0,41.59090909090909,"периферия, признаков роли не выявлено",687
100000004184158100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 203,805 ₸ (предварительно)",3,False,1,0,1,0,203805.0,0.0,0.0,конечный получатель в пределах выгрузки,1527
100000004185681100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 10,000 ₸ (предварительно)",3,False,1,0,1,0,10000.0,0.0,0.0,конечный получатель в пределах выгрузки,1528
100000004186824100,peripheral,0.5,0,0.8111654804270463,"периферия, признаков роли не выявлено: входящих 2, исходящих 1, получено 451,700 ₸ (предварительно)",1,False,2,1,7,1,451700.0,7000.0,0.015497011290679655,"периферия, признаков роли не выявлено",422
100000004188160100,peripheral,0.5,0,0.9377224199288257,"периферия, признаков роли не выявлено: входящих 2, исходящих 5, получено 87,862 ₸ (предварительно)",1,False,2,5,5,6,87862.0,133846.0,1.5233661878855478,"периферия, признаков роли не выявлено",139
100000004192107100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 25,000 ₸ (предварительно)",2,False,1,0,1,0,25000.0,0.0,0.0,конечный получатель в пределах выгрузки,1529
100000004192865100,terminal,0.5,3,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 66,666 ₸ (предварительно)",2,False,1,0,1,0,66666.0,0.0,0.0,конечный получатель в пределах выгрузки,1530
100000004193835100,peripheral,0.5,0,0.6983985765124555,"периферия, признаков роли не выявлено: входящих 1, исходящих 1, получено 47,000 ₸ (предварительно)",0,True,1,1,1,1,47000.0,5000.0,0.10638297872340426,"периферия, признаков роли не выявлено",688
100000004200745100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 130,000 ₸ (предварительно)",4,False,1,0,4,0,130000.0,0.0,0.0,"периферия, признаков роли не выявлено",1531
100000004206046100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 11,075 ₸ (предварительно)",1,False,1,0,1,0,11075.0,0.0,0.0,конечный получатель в пределах выгрузки,1532
100000004209339100,peripheral,0.5,0,0.8111654804270463,"периферия, признаков роли не выявлено: входящих 1, исходящих 2, получено 138,500 ₸ (предварительно)",2,False,1,2,6,11,138500.0,238500.0,1.7220216606498195,"периферия, признаков роли не выявлено",423
100000004213658100,terminal,0.5,1,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 25,347 ₸ (предварительно)",1,False,1,0,1,0,25347.0,0.0,0.0,конечный получатель в пределах выгрузки,1533
100000004217419100,peripheral,0.5,0,0.8111654804270463,"периферия, признаков роли не выявлено: входящих 2, исходящих 1, получено 118,200 ₸ (предварительно)",3,False,2,1,3,1,118200.0,7700.0,0.06514382402707276,"периферия, признаков роли не выявлено",424
100000004218576100,terminal,0.5,1,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 26,144 ₸ (предварительно)",1,False,1,0,1,0,26144.0,0.0,0.0,конечный получатель в пределах выгрузки,1534
100000004221668100,peripheral,0.5,0,0.9377224199288257,"периферия, признаков роли не выявлено: входящих 4, исходящих 3, получено 1,128,300 ₸ (предварительно)",2,False,4,3,8,10,1128300.0,731440.0,0.6482673047948241,"периферия, признаков роли не выявлено",140
100000004222274100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 15,500 ₸ (предварительно)",4,False,1,0,1,0,15500.0,0.0,0.0,"периферия, признаков роли не выявлено",1535
100000004225615100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 90,000 ₸ (предварительно)",2,False,1,0,2,0,90000.0,0.0,0.0,конечный получатель в пределах выгрузки,1536
100000004226848100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 301,866 ₸ (предварительно)",1,False,1,0,1,0,301866.0,0.0,0.0,конечный получатель в пределах выгрузки,1537
100000004232712100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 12,500 ₸ (предварительно)",4,False,1,0,1,0,12500.0,0.0,0.0,"периферия, признаков роли не выявлено",1538
100000004235471100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 180,000 ₸ (предварительно)",4,False,1,0,1,0,180000.0,0.0,0.0,"периферия, признаков роли не выявлено",1539
100000004241142100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 27,102 ₸ (предварительно)",4,False,1,0,1,0,27102.0,0.0,0.0,"периферия, признаков роли не выявлено",1540
100000004254434100,terminal,0.5,1,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 44,445 ₸ (предварительно)",1,False,1,0,2,0,44445.0,0.0,0.0,конечный получатель в пределах выгрузки,1541
100000004257714100,terminal,0.5,1,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 52,220 ₸ (предварительно)",3,False,1,0,1,0,52220.0,0.0,0.0,конечный получатель в пределах выгрузки,1542
100000004260869100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 10,000 ₸ (предварительно)",4,False,1,0,1,0,10000.0,0.0,0.0,"периферия, признаков роли не выявлено",1543
100000004261340100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 48,500 ₸ (предварительно)",4,False,1,0,4,0,48500.0,0.0,0.0,"периферия, признаков роли не выявлено",1544
100000004263867100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 9,000 ₸ (предварительно)",4,False,1,0,1,0,9000.0,0.0,0.0,"периферия, признаков роли не выявлено",1545
100000004265639100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 10,000 ₸ (предварительно)",4,False,1,0,1,0,10000.0,0.0,0.0,"периферия, признаков роли не выявлено",1546
100000004268036100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 5,500 ₸ (предварительно)",4,False,1,0,1,0,5500.0,0.0,0.0,"периферия, признаков роли не выявлено",1547
100000004269433100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 0, исходящих 1, получено 0 ₸ (предварительно)",0,True,0,1,0,67,0.0,1372000.0,,"периферия, признаков роли не выявлено",1548
100000004272302100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 10,000 ₸ (предварительно)",4,False,1,0,1,0,10000.0,0.0,0.0,"периферия, признаков роли не выявлено",1549
100000004278574100,peripheral,0.5,0,0.6983985765124555,"периферия, признаков роли не выявлено: входящих 1, исходящих 1, получено 25,000 ₸ (предварительно)",3,False,1,1,1,1,25000.0,12500.0,0.5,"периферия, признаков роли не выявлено",689
100000004285800100,peripheral,0.5,0,0.6983985765124555,"периферия, признаков роли не выявлено: входящих 1, исходящих 1, получено 5,000 ₸ (предварительно)",2,False,1,1,1,1,5000.0,15000.0,3.0,"периферия, признаков роли не выявлено",690
100000004286573100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 16,590 ₸ (предварительно)",1,False,1,0,1,0,16590.0,0.0,0.0,конечный получатель в пределах выгрузки,1550
